service,service_key,method,path,normalized_path,dynamic,source,file,line,match_key
ai-gateway,ai-gateway,POST,/ai-gateway/v1/models,/ai-gateway/v1/models,False,serviceRequest,web/dashboard/src/lib/aigateway.ts,67,ai-gateway|POST|/ai-gateway/v1/models
ai-gateway,ai-gateway,DELETE,/ai-gateway/v1/models/{param},/ai-gateway/v1/models/{param},True,serviceRequest,web/dashboard/src/lib/aigateway.ts,70,ai-gateway|DELETE|/ai-gateway/v1/models/{param}
ai-gateway,ai-gateway,POST,/ai-gateway/v1/models/{param}/test,/ai-gateway/v1/models/{param}/test,True,serviceRequest,web/dashboard/src/lib/aigateway.ts,73,ai-gateway|POST|/ai-gateway/v1/models/{param}/test
ai-gateway,ai-gateway,GET,/ai-gateway/v1/access-rules,/ai-gateway/v1/access-rules,False,serviceRequest,web/dashboard/src/lib/aigateway.ts,78,ai-gateway|GET|/ai-gateway/v1/access-rules
ai-gateway,ai-gateway,POST,/ai-gateway/v1/access-rules,/ai-gateway/v1/access-rules,False,serviceRequest,web/dashboard/src/lib/aigateway.ts,82,ai-gateway|POST|/ai-gateway/v1/access-rules
ai-gateway,ai-gateway,DELETE,/ai-gateway/v1/access-rules/{param},/ai-gateway/v1/access-rules/{param},True,serviceRequest,web/dashboard/src/lib/aigateway.ts,85,ai-gateway|DELETE|/ai-gateway/v1/access-rules/{param}
ai-gateway,ai-gateway,GET,/ai-gateway/v1/budgets,/ai-gateway/v1/budgets,False,serviceRequest,web/dashboard/src/lib/aigateway.ts,90,ai-gateway|GET|/ai-gateway/v1/budgets
ai-gateway,ai-gateway,POST,/ai-gateway/v1/budgets,/ai-gateway/v1/budgets,False,serviceRequest,web/dashboard/src/lib/aigateway.ts,94,ai-gateway|POST|/ai-gateway/v1/budgets
ai-gateway,ai-gateway,PUT,/ai-gateway/v1/budgets/{param},/ai-gateway/v1/budgets/{param},True,serviceRequest,web/dashboard/src/lib/aigateway.ts,97,ai-gateway|PUT|/ai-gateway/v1/budgets/{param}
ai-gateway,ai-gateway,GET,/ai-gateway/v1/budgets/usage,/ai-gateway/v1/budgets/usage,False,serviceRequest,web/dashboard/src/lib/aigateway.ts,100,ai-gateway|GET|/ai-gateway/v1/budgets/usage
ai-gateway,ai-gateway,GET,/ai-gateway/v1/guardrails,/ai-gateway/v1/guardrails,False,serviceRequest,web/dashboard/src/lib/aigateway.ts,105,ai-gateway|GET|/ai-gateway/v1/guardrails
ai-gateway,ai-gateway,POST,/ai-gateway/v1/guardrails,/ai-gateway/v1/guardrails,False,serviceRequest,web/dashboard/src/lib/aigateway.ts,109,ai-gateway|POST|/ai-gateway/v1/guardrails
ai-gateway,ai-gateway,DELETE,/ai-gateway/v1/guardrails/{param},/ai-gateway/v1/guardrails/{param},True,serviceRequest,web/dashboard/src/lib/aigateway.ts,112,ai-gateway|DELETE|/ai-gateway/v1/guardrails/{param}
ai-gateway,ai-gateway,POST,/ai-gateway/v1/scan,/ai-gateway/v1/scan,False,serviceRequest,web/dashboard/src/lib/aigateway.ts,117,ai-gateway|POST|/ai-gateway/v1/scan
ai-gateway,ai-gateway,POST,/ai-gateway/v1/redact,/ai-gateway/v1/redact,False,serviceRequest,web/dashboard/src/lib/aigateway.ts,123,ai-gateway|POST|/ai-gateway/v1/redact
ai-gateway,ai-gateway,POST,/ai-gateway/v1/evaluate,/ai-gateway/v1/evaluate,False,serviceRequest,web/dashboard/src/lib/aigateway.ts,129,ai-gateway|POST|/ai-gateway/v1/evaluate
ai-gateway,ai-gateway,GET,/ai-gateway/v1/audit?limit={param},/ai-gateway/v1/audit,True,serviceRequest,web/dashboard/src/lib/aigateway.ts,137,ai-gateway|GET|/ai-gateway/v1/audit
ai-gateway,ai-gateway,GET,/ai-gateway/v1/audit/stats,/ai-gateway/v1/audit/stats,False,serviceRequest,web/dashboard/src/lib/aigateway.ts,141,ai-gateway|GET|/ai-gateway/v1/audit/stats
ai-gateway,ai-gateway,GET,/ai-gateway/v1/policies,/ai-gateway/v1/policies,False,serviceRequest,web/dashboard/src/lib/aigateway.ts,146,ai-gateway|GET|/ai-gateway/v1/policies
ai-gateway,ai-gateway,POST,/ai-gateway/v1/policies,/ai-gateway/v1/policies,False,serviceRequest,web/dashboard/src/lib/aigateway.ts,150,ai-gateway|POST|/ai-gateway/v1/policies
ai-gateway,ai-gateway,DELETE,/ai-gateway/v1/policies/{param},/ai-gateway/v1/policies/{param},True,serviceRequest,web/dashboard/src/lib/aigateway.ts,153,ai-gateway|DELETE|/ai-gateway/v1/policies/{param}
audit,audit,GET,/audit/events?{param},/audit/events,True,serviceRequest,web/dashboard/src/lib/audit.ts,131,audit|GET|/audit/events
audit,audit,GET,/audit/events/{param}?{param},/audit/events/{param},True,serviceRequest,web/dashboard/src/lib/audit.ts,136,audit|GET|/audit/events/{param}
audit,audit,GET,/audit/timeline/{param}?{param},/audit/timeline/{param},True,serviceRequest,web/dashboard/src/lib/audit.ts,153,audit|GET|/audit/timeline/{param}
audit,audit,GET,/audit/session/{param}?{param},/audit/session/{param},True,serviceRequest,web/dashboard/src/lib/audit.ts,169,audit|GET|/audit/session/{param}
audit,audit,GET,/audit/correlation/{param}?{param},/audit/correlation/{param},True,serviceRequest,web/dashboard/src/lib/audit.ts,185,audit|GET|/audit/correlation/{param}
audit,audit,GET,/audit/chain/verify?{param},/audit/chain/verify,True,serviceRequest,web/dashboard/src/lib/audit.ts,193,audit|GET|/audit/chain/verify
audit,audit,GET,/audit/config?{param},/audit/config,True,serviceRequest,web/dashboard/src/lib/audit.ts,205,audit|GET|/audit/config
audit,audit,GET,/alerts?{param},/alerts,True,serviceRequest,web/dashboard/src/lib/audit.ts,232,audit|GET|/alerts
audit,audit,PUT,/alerts/{param}/acknowledge?{param},/alerts/{param}/acknowledge,True,serviceRequest,web/dashboard/src/lib/audit.ts,242,audit|PUT|/alerts/{param}/acknowledge
audit,audit,PUT,/alerts/{param}/resolve?{param},/alerts/{param}/resolve,True,serviceRequest,web/dashboard/src/lib/audit.ts,258,audit|PUT|/alerts/{param}/resolve
audit,audit,GET,/alerts/stats?{param},/alerts/stats,True,serviceRequest,web/dashboard/src/lib/audit.ts,269,audit|GET|/alerts/stats
audit,audit,GET,/audit/merkle/epochs?{param}&limit={param},/audit/merkle/epochs,True,serviceRequest,web/dashboard/src/lib/audit.ts,320,audit|GET|/audit/merkle/epochs
audit,audit,GET,/audit/events/{param}/proof?{param},/audit/events/{param}/proof,True,serviceRequest,web/dashboard/src/lib/audit.ts,331,audit|GET|/audit/events/{param}/proof
audit,audit,POST,/audit/merkle/build?{param}&max_leaves={param},/audit/merkle/build,True,serviceRequest,web/dashboard/src/lib/audit.ts,343,audit|POST|/audit/merkle/build
audit,audit,POST,/audit/merkle/verify,/audit/merkle/verify,False,serviceRequest,web/dashboard/src/lib/audit.ts,355,audit|POST|/audit/merkle/verify
audit,audit,POST,/audit/events,/audit/events,False,serviceRequest,web/dashboard/src/lib/auditLogger.ts,20,audit|POST|/audit/events
auth-edge,auth-edge,POST,/auth/logout,/auth/logout,False,trackedFetch,web/dashboard/src/lib/auth.ts,148,auth-edge|POST|/auth/logout
auth-edge,auth-edge,POST,/auth/login,/auth/login,False,trackedFetch,web/dashboard/src/lib/auth.ts,190,auth-edge|POST|/auth/login
auth-edge,auth-edge,POST,/auth/change-password,/auth/change-password,False,trackedFetch,web/dashboard/src/lib/auth.ts,277,auth-edge|POST|/auth/change-password
auth-edge,auth-edge,POST,/auth/refresh,/auth/refresh,False,trackedFetch,web/dashboard/src/lib/auth.ts,324,auth-edge|POST|/auth/refresh
auth,auth,GET,/tenants,/tenants,False,serviceRequest,web/dashboard/src/lib/authAdmin.ts,433,auth|GET|/tenants
auth,auth,GET,/auth/system-health,/auth/system-health,False,serviceRequest,web/dashboard/src/lib/authAdmin.ts,441,auth|GET|/auth/system-health
auth,auth,GET,/auth/clients,/auth/clients,False,serviceRequest,web/dashboard/src/lib/authAdmin.ts,452,auth|GET|/auth/clients
auth,auth,GET,/auth/clients/{param},/auth/clients/{param},True,serviceRequest,web/dashboard/src/lib/authAdmin.ts,457,auth|GET|/auth/clients/{param}
auth,auth,PUT,/auth/clients/{param},/auth/clients/{param},True,serviceRequest,web/dashboard/src/lib/authAdmin.ts,470,auth|PUT|/auth/clients/{param}
auth,auth,POST,/auth/clients/{param}/rotate-key,/auth/clients/{param}/rotate-key,True,serviceRequest,web/dashboard/src/lib/authAdmin.ts,485,auth|POST|/auth/clients/{param}/rotate-key
auth,auth,POST,/auth/clients/{param}/revoke,/auth/clients/{param}/revoke,True,serviceRequest,web/dashboard/src/lib/authAdmin.ts,497,auth|POST|/auth/clients/{param}/revoke
auth,auth,GET,/auth/rest-client-security/summary,/auth/rest-client-security/summary,False,serviceRequest,web/dashboard/src/lib/authAdmin.ts,509,auth|GET|/auth/rest-client-security/summary
auth,auth,POST,/auth/system-health/restart,/auth/system-health/restart,False,serviceRequest,web/dashboard/src/lib/authAdmin.ts,517,auth|POST|/auth/system-health/restart
auth,auth,PUT,/tenants/{param},/tenants/{param},True,serviceRequest,web/dashboard/src/lib/authAdmin.ts,531,auth|PUT|/tenants/{param}
auth,auth,POST,/tenants,/tenants,False,serviceRequest,web/dashboard/src/lib/authAdmin.ts,554,auth|POST|/tenants
auth,auth,DELETE,/tenants/{param}?{param},/tenants/{param},True,serviceRequest,web/dashboard/src/lib/authAdmin.ts,583,auth|DELETE|/tenants/{param}
auth,auth,GET,/tenants/{param}/delete-readiness,/tenants/{param}/delete-readiness,True,serviceRequest,web/dashboard/src/lib/authAdmin.ts,598,auth|GET|/tenants/{param}/delete-readiness
auth,auth,POST,/tenants/{param}/disable,/tenants/{param}/disable,True,serviceRequest,web/dashboard/src/lib/authAdmin.ts,612,auth|POST|/tenants/{param}/disable
auth,auth,POST,/auth/users,/auth/users,False,serviceRequest,web/dashboard/src/lib/authAdmin.ts,642,auth|POST|/auth/users
auth,auth,PUT,/auth/users/{param}/role?tenant_id={param},/auth/users/{param}/role,True,serviceRequest,web/dashboard/src/lib/authAdmin.ts,665,auth|PUT|/auth/users/{param}/role
auth,auth,PUT,/auth/users/{param}/status?tenant_id={param},/auth/users/{param}/status,True,serviceRequest,web/dashboard/src/lib/authAdmin.ts,684,auth|PUT|/auth/users/{param}/status
auth,auth,POST,/auth/users/{param}/reset-password?tenant_id={param},/auth/users/{param}/reset-password,True,serviceRequest,web/dashboard/src/lib/authAdmin.ts,702,auth|POST|/auth/users/{param}/reset-password
auth,auth,GET,/auth/password-policy,/auth/password-policy,False,serviceRequest,web/dashboard/src/lib/authAdmin.ts,717,auth|GET|/auth/password-policy
auth,auth,PUT,/auth/password-policy,/auth/password-policy,False,serviceRequest,web/dashboard/src/lib/authAdmin.ts,725,auth|PUT|/auth/password-policy
auth,auth,GET,/auth/security-policy,/auth/security-policy,False,serviceRequest,web/dashboard/src/lib/authAdmin.ts,733,auth|GET|/auth/security-policy
auth,auth,PUT,/auth/security-policy,/auth/security-policy,False,serviceRequest,web/dashboard/src/lib/authAdmin.ts,741,auth|PUT|/auth/security-policy
auth,auth,GET,/auth/cli/status,/auth/cli/status,False,serviceRequest,web/dashboard/src/lib/authAdmin.ts,749,auth|GET|/auth/cli/status
auth,auth,POST,/auth/cli/session,/auth/cli/session,False,serviceRequest,web/dashboard/src/lib/authAdmin.ts,756,auth|POST|/auth/cli/session
auth,auth,GET,/auth/cli/hsm/partitions?{param},/auth/cli/hsm/partitions,True,serviceRequest,web/dashboard/src/lib/authAdmin.ts,775,auth|GET|/auth/cli/hsm/partitions
auth,auth,GET,/auth/cli/hsm/config,/auth/cli/hsm/config,False,serviceRequest,web/dashboard/src/lib/authAdmin.ts,789,auth|GET|/auth/cli/hsm/config
auth,auth,PUT,/auth/cli/hsm/config,/auth/cli/hsm/config,False,serviceRequest,web/dashboard/src/lib/authAdmin.ts,797,auth|PUT|/auth/cli/hsm/config
auth,auth,GET,/auth/identity/providers?tenant_id={param},/auth/identity/providers,True,serviceRequest,web/dashboard/src/lib/authAdmin.ts,810,auth|GET|/auth/identity/providers
auth,auth,PUT,/auth/identity/providers/{param}?tenant_id={param},/auth/identity/providers/{param},True,serviceRequest,web/dashboard/src/lib/authAdmin.ts,828,auth|PUT|/auth/identity/providers/{param}
auth,auth,POST,/auth/identity/providers/{param}/test?tenant_id={param},/auth/identity/providers/{param}/test,True,serviceRequest,web/dashboard/src/lib/authAdmin.ts,859,auth|POST|/auth/identity/providers/{param}/test
auth,auth,GET,"/auth/identity/providers/{param}/users{param}` : """"}","/auth/identity/providers/{param}/users{param}` : """"}",True,serviceRequest,web/dashboard/src/lib/authAdmin.ts,898,"auth|GET|/auth/identity/providers/{param}/users{param}` : """"}"
auth,auth,GET,"/auth/identity/providers/{param}/groups{param}` : """"}","/auth/identity/providers/{param}/groups{param}` : """"}",True,serviceRequest,web/dashboard/src/lib/authAdmin.ts,928,"auth|GET|/auth/identity/providers/{param}/groups{param}` : """"}"
auth,auth,GET,"/auth/identity/providers/{param}/groups/{param}/members{param}` : """"}","/auth/identity/providers/{param}/groups/{param}/members{param}` : """"}",True,serviceRequest,web/dashboard/src/lib/authAdmin.ts,954,"auth|GET|/auth/identity/providers/{param}/groups/{param}/members{param}` : """"}"
auth,auth,POST,/auth/identity/import/users,/auth/identity/import/users,False,serviceRequest,web/dashboard/src/lib/authAdmin.ts,975,auth|POST|/auth/identity/import/users
auth,auth,GET,/auth/groups/roles?tenant_id={param},/auth/groups/roles,True,serviceRequest,web/dashboard/src/lib/authAdmin.ts,996,auth|GET|/auth/groups/roles
auth,auth,PUT,/auth/groups/{param}/role?tenant_id={param},/auth/groups/{param}/role,True,serviceRequest,web/dashboard/src/lib/authAdmin.ts,1008,auth|PUT|/auth/groups/{param}/role
auth,auth,DELETE,/auth/groups/{param}/role?tenant_id={param},/auth/groups/{param}/role,True,serviceRequest,web/dashboard/src/lib/authAdmin.ts,1027,auth|DELETE|/auth/groups/{param}/role
auth,auth,GET,/auth/scim/settings?tenant_id={param},/auth/scim/settings,True,serviceRequest,web/dashboard/src/lib/authAdmin.ts,1038,auth|GET|/auth/scim/settings
auth,auth,PUT,/auth/scim/settings,/auth/scim/settings,False,serviceRequest,web/dashboard/src/lib/authAdmin.ts,1046,auth|PUT|/auth/scim/settings
auth,auth,POST,/auth/scim/settings/rotate-token,/auth/scim/settings/rotate-token,False,serviceRequest,web/dashboard/src/lib/authAdmin.ts,1065,auth|POST|/auth/scim/settings/rotate-token
auth,auth,GET,/auth/scim/summary?tenant_id={param},/auth/scim/summary,True,serviceRequest,web/dashboard/src/lib/authAdmin.ts,1076,auth|GET|/auth/scim/summary
auth,auth,GET,/auth/scim/users?tenant_id={param},/auth/scim/users,True,serviceRequest,web/dashboard/src/lib/authAdmin.ts,1083,auth|GET|/auth/scim/users
auth,auth,GET,/auth/scim/groups?tenant_id={param},/auth/scim/groups,True,serviceRequest,web/dashboard/src/lib/authAdmin.ts,1090,auth|GET|/auth/scim/groups
auth,auth,GET,/auth/sso/providers,/auth/sso/providers,True,fetch,web/dashboard/src/lib/authAdmin.ts,1098,auth|GET|/auth/sso/providers
auth,auth,GET,/auth/sso/{param}/login,/auth/sso/{param}/login,True,fetch,web/dashboard/src/lib/authAdmin.ts,1106,auth|GET|/auth/sso/{param}/login
autokey,autokey,GET,/autokey/settings?{param},/autokey/settings,True,serviceRequest,web/dashboard/src/lib/autokey.ts,159,autokey|GET|/autokey/settings
autokey,autokey,PUT,/autokey/settings?{param},/autokey/settings,True,serviceRequest,web/dashboard/src/lib/autokey.ts,164,autokey|PUT|/autokey/settings
autokey,autokey,GET,/autokey/summary?{param},/autokey/summary,True,serviceRequest,web/dashboard/src/lib/autokey.ts,172,autokey|GET|/autokey/summary
autokey,autokey,GET,/autokey/templates?{param},/autokey/templates,True,serviceRequest,web/dashboard/src/lib/autokey.ts,177,autokey|GET|/autokey/templates
autokey,autokey,DELETE,/autokey/templates/{param}?{param},/autokey/templates/{param},True,serviceRequest,web/dashboard/src/lib/autokey.ts,192,autokey|DELETE|/autokey/templates/{param}
autokey,autokey,GET,/autokey/service-policies?{param},/autokey/service-policies,True,serviceRequest,web/dashboard/src/lib/autokey.ts,198,autokey|GET|/autokey/service-policies
autokey,autokey,DELETE,/autokey/service-policies/{param}?{param},/autokey/service-policies/{param},True,serviceRequest,web/dashboard/src/lib/autokey.ts,213,autokey|DELETE|/autokey/service-policies/{param}
autokey,autokey,POST,/autokey/requests,/autokey/requests,False,serviceRequest,web/dashboard/src/lib/autokey.ts,219,autokey|POST|/autokey/requests
autokey,autokey,GET,/autokey/requests?{param},/autokey/requests,True,serviceRequest,web/dashboard/src/lib/autokey.ts,231,autokey|GET|/autokey/requests
autokey,autokey,GET,/autokey/requests/{param}?{param},/autokey/requests/{param},True,serviceRequest,web/dashboard/src/lib/autokey.ts,236,autokey|GET|/autokey/requests/{param}
autokey,autokey,GET,/autokey/handles?{param},/autokey/handles,True,serviceRequest,web/dashboard/src/lib/autokey.ts,245,autokey|GET|/autokey/handles
backup,backup,GET,/backup/policies,/backup/policies,False,serviceRequest,web/dashboard/src/lib/backup.ts,66,backup|GET|/backup/policies
backup,backup,POST,/backup/policies,/backup/policies,False,serviceRequest,web/dashboard/src/lib/backup.ts,71,backup|POST|/backup/policies
backup,backup,PATCH,/backup/policies/{param},/backup/policies/{param},True,serviceRequest,web/dashboard/src/lib/backup.ts,75,backup|PATCH|/backup/policies/{param}
backup,backup,DELETE,/backup/policies/{param},/backup/policies/{param},True,serviceRequest,web/dashboard/src/lib/backup.ts,79,backup|DELETE|/backup/policies/{param}
backup,backup,POST,/backup/policies/{param}/trigger,/backup/policies/{param}/trigger,True,serviceRequest,web/dashboard/src/lib/backup.ts,83,backup|POST|/backup/policies/{param}/trigger
backup,backup,GET,/backup/runs,/backup/runs,False,serviceRequest,web/dashboard/src/lib/backup.ts,87,backup|GET|/backup/runs
backup,backup,GET,/backup/runs/{param},/backup/runs/{param},True,serviceRequest,web/dashboard/src/lib/backup.ts,92,backup|GET|/backup/runs/{param}
backup,backup,GET,/backup/restore-points,/backup/restore-points,False,serviceRequest,web/dashboard/src/lib/backup.ts,96,backup|GET|/backup/restore-points
backup,backup,POST,/backup/restore-points/{param}/restore,/backup/restore-points/{param}/restore,True,serviceRequest,web/dashboard/src/lib/backup.ts,101,backup|POST|/backup/restore-points/{param}/restore
backup,backup,GET,/backup/metrics,/backup/metrics,False,serviceRequest,web/dashboard/src/lib/backup.ts,105,backup|GET|/backup/metrics
keycore,keycore,GET,/ceremony/guardians,/ceremony/guardians,False,serviceRequest,web/dashboard/src/lib/ceremony.ts,48,keycore|GET|/ceremony/guardians
keycore,keycore,POST,/ceremony/guardians,/ceremony/guardians,False,serviceRequest,web/dashboard/src/lib/ceremony.ts,53,keycore|POST|/ceremony/guardians
keycore,keycore,DELETE,/ceremony/guardians/{param},/ceremony/guardians/{param},True,serviceRequest,web/dashboard/src/lib/ceremony.ts,57,keycore|DELETE|/ceremony/guardians/{param}
keycore,keycore,GET,/ceremony,/ceremony,False,serviceRequest,web/dashboard/src/lib/ceremony.ts,61,keycore|GET|/ceremony
keycore,keycore,GET,/ceremony/{param},/ceremony/{param},True,serviceRequest,web/dashboard/src/lib/ceremony.ts,66,keycore|GET|/ceremony/{param}
keycore,keycore,POST,/ceremony,/ceremony,False,serviceRequest,web/dashboard/src/lib/ceremony.ts,70,keycore|POST|/ceremony
keycore,keycore,POST,/ceremony/{param}/shares,/ceremony/{param}/shares,True,serviceRequest,web/dashboard/src/lib/ceremony.ts,74,keycore|POST|/ceremony/{param}/shares
keycore,keycore,POST,/ceremony/{param}/complete,/ceremony/{param}/complete,True,serviceRequest,web/dashboard/src/lib/ceremony.ts,81,keycore|POST|/ceremony/{param}/complete
keycore,keycore,POST,/ceremony/{param}/abort,/ceremony/{param}/abort,True,serviceRequest,web/dashboard/src/lib/ceremony.ts,85,keycore|POST|/ceremony/{param}/abort
certs,certs,GET,/certs/ca?{param},/certs/ca,True,serviceRequest,web/dashboard/src/lib/certs.ts,429,certs|GET|/certs/ca
certs,certs,POST,/certs/ca,/certs/ca,False,serviceRequest,web/dashboard/src/lib/certs.ts,434,certs|POST|/certs/ca
certs,certs,DELETE,/certs/ca/{param}?{param},/certs/ca/{param},True,serviceRequest,web/dashboard/src/lib/certs.ts,450,certs|DELETE|/certs/ca/{param}
certs,certs,GET,/certs?{param},/certs,True,serviceRequest,web/dashboard/src/lib/certs.ts,474,certs|GET|/certs
certs,certs,POST,/certs,/certs,False,serviceRequest,web/dashboard/src/lib/certs.ts,482,certs|POST|/certs
certs,certs,POST,/certs/sign-csr,/certs/sign-csr,False,serviceRequest,web/dashboard/src/lib/certs.ts,499,certs|POST|/certs/sign-csr
certs,certs,POST,/certs/{param}/renew?{param},/certs/{param}/renew,True,serviceRequest,web/dashboard/src/lib/certs.ts,515,certs|POST|/certs/{param}/renew
certs,certs,POST,/certs/{param}/revoke?{param},/certs/{param}/revoke,True,serviceRequest,web/dashboard/src/lib/certs.ts,534,certs|POST|/certs/{param}/revoke
certs,certs,DELETE,/certs/{param}?{param},/certs/{param},True,serviceRequest,web/dashboard/src/lib/certs.ts,548,certs|DELETE|/certs/{param}
certs,certs,GET,/certs/download/{param}?{param},/certs/download/{param},True,serviceRequest,web/dashboard/src/lib/certs.ts,577,certs|GET|/certs/download/{param}
certs,certs,GET,/certs/crl?{param}&ca_id={param},/certs/crl,True,serviceRequest,web/dashboard/src/lib/certs.ts,589,certs|GET|/certs/crl
certs,certs,GET,/certs/ocsp?{param},/certs/ocsp,True,serviceRequest,web/dashboard/src/lib/certs.ts,608,certs|GET|/certs/ocsp
certs,certs,GET,/certs/profiles?{param},/certs/profiles,True,serviceRequest,web/dashboard/src/lib/certs.ts,612,certs|GET|/certs/profiles
certs,certs,GET,/certs/inventory?{param},/certs/inventory,True,serviceRequest,web/dashboard/src/lib/certs.ts,617,certs|GET|/certs/inventory
certs,certs,GET,/certs/security/status?{param},/certs/security/status,True,serviceRequest,web/dashboard/src/lib/certs.ts,622,certs|GET|/certs/security/status
certs,certs,GET,/certs/alert-policy?{param},/certs/alert-policy,True,serviceRequest,web/dashboard/src/lib/certs.ts,636,certs|GET|/certs/alert-policy
certs,certs,PUT,/certs/alert-policy?{param},/certs/alert-policy,True,serviceRequest,web/dashboard/src/lib/certs.ts,644,certs|PUT|/certs/alert-policy
